timestamp,TargetJointPos_0,TargetJointPos_1,TargetJointPos_2,TargetJointPos_3,TargetJointPos_4,TargetJointPos_5,JointPos_0,JointPos_1,JointPos_2,JointPos_3,JointPos_4,JointPos_5
     1204792000,  1.527047,   6.26775,  -2.23613,  0.139427,  3.132076, -0.294948,  1.526379,  6.267672, -2.237586,  0.139138,  3.132414, -0.294828
     1204802000,  1.530701,   6.28275, -2.241481,  0.139761,  3.139572, -0.295654,  1.530517,   6.28319,   -2.2425,  0.139655,  3.139138,  -0.29569
     1204812000,  1.534356,   6.29775, -2.246833,  0.140095,  3.147067,  -0.29636,  1.534655,  6.298448, -2.247155,  0.140172,  3.147931, -0.296552
     1204822000,   1.53801,   6.31275, -2.252184,  0.140428,  3.154563, -0.297065,  1.538534,   6.31319, -2.252069,   0.14069,  3.154655, -0.297414
     1204832000,  1.541665,   6.32775, -2.257536,  0.140762,  3.162059, -0.297771,  1.542931,  6.327672, -2.256983,   0.14069,  3.162414, -0.298276
     1204842000,  1.545319,   6.34275, -2.262887,  0.141096,  3.169554, -0.298477,  1.546552,  6.342672, -2.261897,  0.141207,  3.170172, -0.298276
     1204852000,  1.548974,   6.35775, -2.268239,  0.141429,   3.17705, -0.299183,  1.550431,  6.358448, -2.267586,  0.141724,  3.177931, -0.298276
     1204862000,  1.552628,   6.37275,  -2.27359,  0.141763,  3.184546, -0.299889,  1.554052,  6.373966, -2.273017,  0.141724,  3.185172,      -0.3
     1204872000,  1.556283,   6.38775, -2.278942,  0.142097,  3.192042, -0.300595,  1.557155,  6.389224, -2.278707,  0.141724,  3.192414,      -0.3
     1204882000,  1.559938,   6.40275, -2.284293,   0.14243,  3.199537, -0.301301,  1.561034,  6.403707, -2.284138,  0.142241,  3.199655, -0.300862
     1204892000,  1.563592,   6.41775, -2.289645,  0.142764,  3.207033, -0.302006,  1.564397,   6.41819, -2.289828,  0.142759,  3.206897, -0.301724
     1204902000,  1.567247,   6.43275, -2.294997,  0.143098,  3.214529, -0.302712,  1.567759,  6.433966, -2.295259,  0.142759,  3.215172, -0.302586
     1204912000,  1.570901,   6.44775, -2.300348,  0.143431,  3.222024, -0.303418,  1.571121,  6.449483,  -2.30069,  0.143276,  3.222414, -0.303448
     1204922000,  1.574556,   6.46275,   -2.3057,  0.143765,   3.22952, -0.304124,  1.574741,  6.464224, -2.305862,  0.143793,  3.229655,  -0.30431
     1204932000,   1.57821,   6.47775, -2.311051,  0.144099,  3.237016,  -0.30483,  1.577845,  6.478707, -2.310776,   0.14431,  3.236897,  -0.30431
     1204942000,  1.581865,   6.49275, -2.316403,  0.144432,  3.244511, -0.305536,  1.581207,   6.49319,  -2.31569,   0.14431,  3.244138, -0.305172
     1204952000,  1.585519,   6.50775, -2.321754,  0.144766,  3.252007, -0.306242,  1.585086,  6.508707, -2.320603,  0.144828,  3.251897, -0.306897
     1204962000,  1.589174,   6.52275, -2.327106,    0.1451,  3.259503, -0.306948,  1.588448,  6.523966, -2.325776,  0.145345,  3.260172, -0.307759
     1204972000,  1.592828,   6.53775, -2.332457,  0.145433,  3.266998, -0.307653,  1.592069,  6.538448, -2.330948,  0.145345,  3.267414, -0.307759
     1204982000,  1.596483,   6.55275, -2.337809,  0.145767,  3.274494, -0.308359,   1.59569,  6.552414, -2.336379,  0.145862,  3.274138, -0.308621
     1204992000,  1.600137,   6.56775,  -2.34316,  0.146101,   3.28199, -0.309065,  1.599569,  6.566897,  -2.34181,  0.145862,  3.281379, -0.309483
     1205002000,  1.603792,   6.58275, -2.348512,  0.146434,  3.289486, -0.309771,  1.603707,  6.582155,   -2.3475,  0.146379,  3.289655, -0.310345
     1205012000,  1.607446,   6.59775, -2.353863,  0.146768,  3.296981, -0.310477,  1.607069,   6.59819,  -2.35319,  0.146897,  3.297414, -0.310345
     1205022000,  1.611101,   6.61275, -2.359215,  0.147102,  3.304477, -0.311183,  1.611207,  6.612931, -2.359397,  0.147414,  3.303621, -0.311207
     1205032000,  1.614756,   6.62775, -2.364566,  0.147436,  3.311973, -0.311889,  1.615345,  6.627414, -2.365086,  0.147414,  3.310862, -0.312069
     1205042000,   1.61841,   6.64275, -2.369918,  0.147769,  3.319468, -0.312595,  1.619224,  6.641897, -2.370776,  0.147931,  3.319138, -0.312069
     1205052000,  1.622065,   6.65775, -2.375269,  0.148103,  3.326964,   -0.3133,  1.623103,  6.657414, -2.376207,  0.147931,  3.326379, -0.313793
     1205062000,  1.625719,   6.67275, -2.380621,  0.148437,   3.33446, -0.314006,  1.626983,  6.673448, -2.381379,  0.148448,  3.333621, -0.313793
     1205072000,  1.629374,   6.68775, -2.385972,   0.14877,  3.341955, -0.314712,  1.631121,  6.688707, -2.386293,  0.148966,  3.341379, -0.314655
     1205082000,  1.633028,   6.70275, -2.391324,  0.149104,  3.349451, -0.315418,  1.634483,  6.703448, -2.391207,  0.148966,  3.348621, -0.315517
     1205092000,  1.636683,   6.71775, -2.396675,  0.149438,  3.356947, -0.316124,  1.637845,  6.718448, -2.396379,  0.149483,  3.356379, -0.315517
     1205102000,  1.640337,   6.73275, -2.402027,  0.149771,  3.364443,  -0.31683,  1.641207,  6.733966, -2.401293,      0.15,  3.363621, -0.317241
     1205112000,  1.643992,   6.74775, -2.407378,  0.150105,  3.371938, -0.317536,  1.644569,  6.749741, -2.406207,      0.15,  3.370862, -0.317241
     1205122000,  1.647646,   6.76275,  -2.41273,  0.150439,  3.379434, -0.318242,   1.64819,  6.764224, -2.411379,  0.150517,  3.378621, -0.318103
     1205132000,  1.651301,   6.77775, -2.418081,  0.150772,   3.38693, -0.318947,  1.651552,  6.777931,  -2.41681,  0.151034,  3.385862, -0.318966
     1205142000,  1.654955,   6.79275, -2.423433,  0.151106,  3.394425, -0.319653,  1.654397,  6.792414,   -2.4225,  0.151034,  3.394655, -0.319828
     1205152000,   1.65861,   6.80775, -2.428784,   0.15144,  3.401921, -0.320359,  1.658017,  6.807931,  -2.42819,  0.151552,  3.401897, -0.319828
     1205162000,  1.662264,   6.82275, -2.434136,  0.151773,  3.409417, -0.321065,  1.661638,  6.823707, -2.434138,  0.152069,  3.409655, -0.321552
     1205172000,  1.665919,   6.83775, -2.439487,  0.152107,  3.416912, -0.321771,  1.665259,  6.838966, -2.440086,  0.152069,  3.417414, -0.321552
     1205182000,  1.669574,   6.85275, -2.444839,  0.152441,  3.424408, -0.322477,  1.668362,  6.853448, -2.445776,  0.152586,  3.425172, -0.322414
     1205192000,  1.673228,   6.86775,  -2.45019,  0.152774,  3.431904, -0.323183,  1.671983,  6.867931, -2.451207,  0.153103,  3.431897, -0.323276
     1205202000,  1.676883,   6.88275, -2.455542,  0.153108,  3.439399, -0.323888,  1.676121,  6.882931, -2.456638,  0.153103,  3.440172, -0.324138
     1205212000,  1.680537,   6.89775, -2.460893,  0.153442,  3.446895, -0.324594,      1.68,   6.89819,  -2.46181,  0.153103,  3.446897,    -0.325
     1205222000,  1.684192,   6.91275, -2.466245,  0.153775,  3.454391,   -0.3253,  1.683879,  6.912931, -2.466983,  0.154138,  3.455172,    -0.325
     1205232000,  1.687846,   6.92775, -2.471596,  0.154109,  3.461887, -0.326006,  1.687759,  6.927155, -2.472155,  0.154138,  3.463448, -0.325862
     1205242000,  1.691501,   6.94275, -2.476948,  0.154443,  3.469382, -0.326712,  1.691897,  6.941897, -2.477328,  0.154655,  3.470172, -0.326724
     1205252000,  1.695155,   6.95775, -2.482299,  0.154776,  3.476878, -0.327418,  1.696034,  6.957155,   -2.4825,  0.155172,  3.477414, -0.326724
     1205262000,   1.69881,   6.97275, -2.487651,   0.15511,  3.484374, -0.328124,  1.700172,  6.972931, -2.487931,  0.155172,  3.485172, -0.328448
     1205272000,  1.702464,   6.98775, -2.493003,  0.155444,  3.491869,  -0.32883,  1.703534,  6.987931, -2.493621,   0.15569,  3.492931, -0.328448
     1205282000,  1.706119,   7.00275, -2.498354,  0.155777,  3.499365, -0.329535,  1.707414,  7.002414,  -2.49931,  0.156207,  3.501207,  -0.32931
     1205292000,  1.709773,   7.01775, -2.503706,  0.156111,  3.506861, -0.330241,  1.710517,  7.017414, -2.505259,  0.156207,  3.507931, -0.330172
     1205302000,  1.713428,   7.03275, -2.509057,  0.156445,  3.514356, -0.330947,  1.713621,   7.03319, -2.510948,  0.156724,  3.515172, -0.330172
     1205312000,  1.717082,   7.04775, -2.514409,  0.156778,  3.521852, -0.331653,  1.717241,  7.048966, -2.516638,  0.156724,  3.522414, -0.331034
     1205322000,  1.720737,   7.06275,  -2.51976,  0.157112,  3.529348, -0.332359,  1.720603,  7.063966, -2.522069,  0.157241,  3.529655, -0.332759
     1205332000,  1.724392,   7.07775, -2.525112,  0.157446,  3.536843, -0.333065,  1.724483,  7.078448, -2.527241,  0.157241,  3.537931, -0.332759
     1205342000,  1.728046,   7.09275, -2.530463,   0.15778,  3.544339, -0.333771,  1.727845,  7.092672, -2.532155,  0.157759,  3.545172, -0.333621
     1205352000,  1.731701,   7.10775, -2.535815,  0.158113,  3.551835, -0.334477,  1.731207,   7.10819,  -2.53681,  0.158276,  3.552414, -0.333621
     1205362000,  1.735355,   7.12275, -2.541166,  0.158447,  3.559331, -0.335182,  1.734828,   7.12319, -2.541724,  0.158276,  3.560172, -0.334483
     1205372000,   1.73901,   7.13775, -2.546518,  0.158781,  3.566826, -0.335888,   1.73819,  7.137931, -2.546379,  0.158793,  3.568448, -0.335345
     1205382000,  1.742664,   7.15275, -2.551869,  0.159114,  3.574322, -0.336594,   1.74181,  7.152155, -2.551293,   0.15931,  3.574655, -0.336207
     1205392000,  1.746319,   7.16775, -2.557221,  0.159448,  3.581818,   -0.3373,  1.745431,  7.166897, -2.556466,   0.15931,  3.581897, -0.337069
     1205402000,  1.749973,   7.18275, -2.562572,  0.159782,  3.589313, -0.338006,   1.74931,  7.182155, -2.561379,  0.159828,  3.589655, -0.337931
     1205412000,  1.753628,   7.19775, -2.567924,  0.160115,  3.596809, -0.338712,  1.753707,  7.197931, -2.566552,  0.159828,  3.597414, -0.338793
     1205422000,  1.757282,   7.21275, -2.573275,  0.160449,  3.604305, -0.339418,  1.757845,  7.212672, -2.571983,  0.160345,  3.604655, -0.339655
     1205432000,  1.760937,   7.22775, -2.578627,  0.160783,    3.6118, -0.340123,  1.761983,  7.227414, -2.577414,  0.160862,  3.611897, -0.339655
     1205442000,  1.764591,   7.24275, -2.583978,  0.161116,  3.619296, -0.340829,  1.765603,  7.242155, -2.583362,  0.160862,  3.618621, -0.341379
     1205452000,  1.768246,   7.25775,  -2.58933,   0.16145,  3.626792, -0.341535,  1.769483,  7.257672, -2.588793,  0.161897,  3.626379, -0.341379
     1205462000,    1.7719,   7.27275, -2.594681,  0.161784,  3.634288, -0.342241,  1.772586,  7.273448, -2.594483,  0.161897,  3.634655, -0.342241
     1205472000,  1.775555,   7.28775, -2.600033,  0.162117,  3.641783, -0.342947,  1.776466,  7.288448, -2.599914,  0.161897,  3.641897, -0.343103
     1205482000,   1.77921,   7.30275, -2.605384,  0.162451,  3.649279, -0.343653,  1.780086,   7.30319, -2.605086,  0.162414,  3.648621, -0.343103
     1205492000,  1.782864,   7.31775, -2.610736,  0.162785,  3.656775, -0.344359,  1.784224,   7.31819, -2.610259,  0.162931,  3.655862, -0.344828
     1205502000,  1.786519,   7.33275, -2.616087,  0.163118,   3.66427, -0.345065,  1.788103,  7.333707, -2.615431,  0.163448,  3.663621,  -0.34569
     1205512000,  1.790173,   7.34775, -2.621439,  0.163452,  3.671766,  -0.34577,  1.791207,  7.349224, -2.620345,  0.163448,  3.671379,  -0.34569
     1205522000,  1.793828,   7.36275,  -2.62679,  0.163786,  3.679262, -0.346476,  1.794569,  7.363707, -2.625776,  0.163966,  3.678621, -0.346552
     1205532000,  1.797482,   7.37775, -2.632142,  0.164119,  3.686757, -0.347182,  1.797931,  7.377672, -2.630948,  0.164483,  3.685862, -0.346552
     1205542000,  1.801137,   7.39275, -2.637493,  0.164453,  3.694253, -0.347888,  1.801293,  7.391897, -2.636379,  0.164483,  3.694138, -0.348276
     1205552000,  1.804791,   7.40775, -2.642845,  0.164787,  3.701749, -0.348594,  1.804655,  7.407414,  -2.64181,  0.164483,  3.700862, -0.348276
     1205562000,  1.808446,   7.42275, -2.648196,   0.16512,  3.709244,   -0.3493,  1.808017,  7.422672, -2.647759,     0.165,  3.709138, -0.349138
     1205572000,    1.8121,   7.43775, -2.653548,  0.165454,   3.71674, -0.350006,  1.811897,  7.437414, -2.653707,  0.165517,  3.716897,     -0.35
     1205582000,  1.815755,   7.45275, -2.658899,  0.165788,  3.724236, -0.350712,  1.815776,  7.451638, -2.659655,  0.165517,  3.724138, -0.350862
     1205592000,  1.819409,   7.46775, -2.664251,  0.166121,  3.731732, -0.351417,  1.819397,  7.466121, -2.665603,  0.166034,  3.731897, -0.350862
     1205602000,  1.823064,   7.48275, -2.669602,  0.166455,  3.739227, -0.352123,  1.823017,  7.481379, -2.671034,  0.166552,  3.739138, -0.352586
     1205612000,  1.826718,   7.49775, -2.674954,  0.166789,  3.746723, -0.352829,  1.826897,  7.497155, -2.676724,  0.167069,  3.746897, -0.352586
     1205622000,  1.830373,   7.51275, -2.680305,  0.167122,  3.754219, -0.353535,  1.830259,  7.512155, -2.681638,  0.167069,  3.754655, -0.353448
     1205632000,  1.834028,   7.52775, -2.685657,  0.167456,  3.761714, -0.354241,  1.834138,  7.526638, -2.686552,  0.167069,  3.762414,  -0.35431
     1205642000,  1.837682,   7.54275, -2.691009,   0.16779,   3.76921, -0.354947,  1.838017,  7.541897, -2.691466,  0.167586,  3.769138,  -0.35431
     1205652000,  1.841337,   7.55775,  -2.69636,  0.168124,  3.776706, -0.355653,  1.841897,  7.557672, -2.696121,  0.168103,  3.776897, -0.356034
     1205662000,  1.844991,   7.57275, -2.701712,  0.168457,  3.784201, -0.356358,  1.845776,  7.573448, -2.701034,  0.168103,  3.784138, -0.356034
     1205672000,  1.848646,   7.58775, -2.707063,  0.168791,  3.791697, -0.357064,  1.849655,  7.588448, -2.705948,  0.168621,  3.791379, -0.356897
     1205682000,    1.8523,   7.60275, -2.712415,  0.169125,  3.799193,  -0.35777,  1.853534,   7.60319, -2.711121,  0.169138,  3.799655, -0.357759
     1205692000,  1.855955,   7.61775, -2.717766,  0.169458,  3.806688, -0.358476,  1.856638,  7.617931, -2.716552,  0.169138,  3.806897, -0.357759
     1205702000,  1.859609,   7.63275, -2.723118,  0.169792,  3.814184, -0.359182,  1.859741,  7.633707, -2.721983,  0.169655,  3.814138, -0.359483
     1205712000,  1.863264,   7.64775, -2.728469,  0.170126,   3.82168, -0.359888,  1.862845,  7.649224, -2.727672,  0.170172,  3.821379, -0.360345
     1205722000,  1.866918,   7.66275, -2.733821,  0.170459,  3.829176, -0.360594,  1.866466,  7.663966, -2.733362,  0.170172,  3.829138, -0.360345
     1205732000,  1.870573,   7.67775, -2.739172,  0.170793,  3.836671,   -0.3613,  1.869828,  7.678707, -2.739052,   0.17069,  3.836897, -0.361207
     1205742000,  1.874227,   7.69275, -2.744524,  0.171127,  3.844167, -0.362005,   1.87319,  7.693448, -2.744741,  0.171207,  3.844138, -0.362069
     1205752000,  1.877882,   7.70775, -2.749875,   0.17146,  3.851663, -0.362711,  1.876034,  7.708966, -2.750172,  0.171724,  3.851897, -0.362931
     1205762000,  1.881536,   7.72275, -2.755227,  0.171794,  3.859158, -0.363417,  1.879138,  7.724224, -2.755345,  0.171724,  3.859138, -0.362931
     1205772000,  1.885191,   7.73775, -2.760578,  0.172128,  3.866654, -0.364123,  1.883017,  7.738707, -2.760517,  0.171724,  3.866897, -0.364655
     1205782000,  1.888846,   7.75275,  -2.76593,  0.172461,   3.87415, -0.364829,  1.887414,  7.752672, -2.765431,  0.172759,  3.873621, -0.365517
     1205792000,    1.8925,   7.76775, -2.771281,  0.172795,  3.881645, -0.365535,  1.891293,  7.767155, -2.770345,  0.172759,  3.881379, -0.365517
     1205802000,  1.896155,   7.78275, -2.776633,  0.173129,  3.889141, -0.366241,  1.894655,  7.782672, -2.775517,  0.172759,  3.888103, -0.366379
     1205812000,  1.899809,   7.79775, -2.781984,  0.173462,  3.896637, -0.366947,  1.899052,  7.797931,  -2.78069,  0.173276,  3.895345, -0.367241
     1205822000,  1.903464,   7.81275, -2.787336,  0.173796,  3.904133, -0.367652,   1.90319,  7.812672, -2.786121,  0.173793,  3.903621, -0.367241
     1205832000,  1.907118,   7.82775, -2.792687,   0.17413,  3.911628, -0.368358,  1.907069,  7.826897,  -2.79181,  0.173793,  3.910862, -0.368966
     1205842000,  1.910773,   7.84275, -2.798039,  0.174463,  3.919124, -0.369064,  1.911207,  7.841638,   -2.7975,   0.17431,  3.918621, -0.368966
     1205852000,  1.914427,   7.85775,  -2.80339,  0.174797,   3.92662,  -0.36977,  1.915345,  7.857414, -2.803448,  0.174828,  3.926379, -0.369828
     1205862000,  1.918082,   7.87275, -2.808742,  0.175131,  3.934115, -0.370476,  1.919224,   7.87319, -2.809397,  0.175345,  3.933103,  -0.37069
     1205872000,  1.921736,   7.88775, -2.814093,  0.175464,  3.941611, -0.371182,  1.923362,   7.88819, -2.815345,  0.175345,  3.940345,  -0.37069
     1205882000,  1.925391,   7.90275, -2.819445,  0.175798,  3.949107, -0.371888,  1.926724,  7.902931, -2.821034,  0.175862,  3.948621, -0.372414
     1205892000,  1.929045,   7.91775, -2.824796,  0.176132,  3.956602, -0.372593,  1.930862,  7.917931, -2.826466,  0.176379,  3.956379, -0.372414
     1205902000,    1.9327,   7.93275, -2.830148,  0.176465,  3.964098, -0.373299,  1.934224,  7.933448, -2.831897,  0.176379,  3.963103, -0.373276
     1205912000,  1.936354,   7.94775, -2.835499,  0.176799,  3.971594, -0.374005,  1.937586,  7.948448,  -2.83681,  0.176897,  3.970862, -0.374138
     1205922000,  1.940009,   7.96275, -2.840851,  0.177133,  3.979089, -0.374711,  1.940948,  7.962931, -2.841724,  0.177414,  3.979655,    -0.375
     1205932000,  1.943664,   7.97775, -2.846202,  0.177467,  3.986585, -0.375417,   1.94431,  7.977155, -2.846897,  0.177414,  3.986379,    -0.375
     1205942000,  1.947318,   7.99275, -2.851554,    0.1778,  3.994081, -0.376123,  1.947155,  7.991897,  -2.85181,  0.177931,  3.994138, -0.376724
     1205952000,  1.950973,   8.00775, -2.856905,  0.178134,  4.001577, -0.376829,  1.950776,  8.007672, -2.856983,  0.177931,  4.001897, -0.376724
     1205962000,  1.954627,   8.02275, -2.862257,  0.178468,  4.009072, -0.377535,  1.954397,  8.023448, -2.862155,  0.178966,  4.008621, -0.377586
     1205972000,  1.958282,   8.03775, -2.867608,  0.178801,  4.016568,  -0.37824,  1.957759,  8.038448, -2.867328,  0.178966,  4.016897, -0.378448
     1205982000,  1.961936,   8.05275,  -2.87296,  0.179135,  4.024064, -0.378946,  1.961379,  8.052931, -2.873017,  0.178966,  4.024138, -0.378448
     1205992000,  1.965591,   8.06775, -2.878311,  0.179469,  4.031559, -0.379652,  1.965259,  8.067414, -2.878707,  0.179483,  4.032414, -0.380172
     1206002000,  1.969245,   8.08275, -2.883663,  0.179802,  4.039055, -0.380358,  1.968879,  8.082672, -2.884397,      0.18,  4.039655, -0.380172
     1206012000,    1.9729,   8.09775, -2.889014,  0.180136,  4.046551, -0.381064,  1.972759,   8.09819, -2.890086,  0.180517,  4.047414, -0.381034
     1206022000,  1.976554,   8.11275, -2.894366,   0.18047,  4.054046,  -0.38177,  1.976379,   8.11319, -2.895259,  0.180517,  4.055172, -0.381897
     1206032000,  1.980209,   8.12775, -2.899718,  0.180803,  4.061542, -0.382476,      1.98,  8.127931, -2.900431,  0.180517,  4.062931, -0.381897
     1206042000,  1.983863,   8.14275, -2.905069,  0.181137,  4.069038, -0.383182,  1.984138,  8.142672, -2.905603,  0.181034,   4.07069, -0.383621
     1206052000,  1.987518,   8.15775, -2.910421,  0.181471,  4.076534, -0.383887,  1.988017,  8.158448, -2.910776,  0.181552,  4.077931, -0.383621
     1206062000,  1.991172,   8.17275, -2.915772,  0.181804,  4.084029, -0.384593,  1.991897,  8.174224, -2.915431,  0.182069,   4.08569, -0.384483
     1206072000,  1.994827,   8.18775, -2.921124,  0.182138,  4.091525, -0.385299,  1.996034,  8.188966, -2.920345,  0.182069,  4.092414, -0.385345
     1206082000,  1.998482,   8.20275, -2.926475,  0.182472,  4.099021, -0.386005,  1.999655,  8.203707, -2.925259,  0.182586,  4.100172, -0.386207
     1206092000,  2.002136,   8.21775, -2.931827,  0.182805,  4.106516, -0.386711,  2.003276,  8.218448,  -2.93069,  0.182586,  4.108448, -0.386207
     1206102000,  2.005791,   8.23275, -2.937178,  0.183139,  4.114012, -0.387417,  2.006638,  8.234224, -2.936121,  0.183103,   4.11569, -0.387931
     1206112000,  2.009445,   8.24775,  -2.94253,  0.183473,  4.121508, -0.388123,  2.010259,  8.249741, -2.941552,  0.183621,  4.123448, -0.387931
     1206122000,    2.0131,   8.26275, -2.947881,  0.183806,  4.129003, -0.388829,  2.013621,  8.264483, -2.947241,  0.184138,  4.130172, -0.388793
     1206132000,  2.016754,   8.27775, -2.953233,   0.18414,  4.136499, -0.389534,  2.016983,  8.278707, -2.952931,  0.184138,  4.137414, -0.389655
     1206142000,  2.020409,   8.29275, -2.958584,  0.184474,  4.143995,  -0.39024,  2.020603,   8.29319, -2.958879,  0.184655,   4.14569, -0.389655
     1206152000,  2.024063,   8.30775, -2.963936,  0.184807,   4.15149, -0.390946,  2.023707,   8.30819, -2.964828,  0.184655,  4.152414, -0.391379
     1206162000,  2.027718,   8.32275, -2.969287,  0.185141,  4.158986, -0.391652,  2.027328,  8.323448, -2.970517,  0.185172,  4.159655, -0.391379
     1206172000,  2.031372,   8.33775, -2.974639,  0.185475,  4.166482, -0.392358,  2.030948,   8.33819, -2.975948,   0.18569,  4.167414, -0.392241
     1206182000,  2.035027,   8.35275,  -2.97999,  0.185808,  4.173978, -0.393064,  2.034569,  8.352155, -2.981121,  0.186207,  4.174655, -0.393103
     1206192000,  2.038681,   8.36775, -2.985342,  0.186142,  4.181473,  -0.39377,  2.037931,  8.366897, -2.986293,  0.186207,  4.182414, -0.393966
     1206202000,  2.042336,   8.38275, -2.990693,  0.186476,  4.188969, -0.394475,   2.04181,  8.382414, -2.990948,  0.186207,  4.188621, -0.393966
     1206212000,   2.04599,   8.39775, -2.996045,  0.186809,  4.196465, -0.395181,  2.045431,  8.397931, -2.995862,  0.186724,  4.196897,  -0.39569
     1206222000,  2.049645,   8.41275, -3.001396,  0.187143,   4.20396, -0.395887,   2.04931,  8.412931, -3.000776,  0.187241,  4.204655,  -0.39569
     1206232000,    2.0533,   8.42775, -3.006748,  0.187477,  4.211456, -0.396593,   2.05319,  8.427155,  -3.00569,  0.187241,  4.211897, -0.396552
     1206242000,  2.056954,   8.44275, -3.012099,  0.187811,  4.218952, -0.397299,  2.057069,  8.442155, -3.010862,  0.187759,  4.219138, -0.397414
     1206252000,  2.060609,   8.45775, -3.017451,  0.188144,  4.226447, -0.398005,  2.061207,  8.457931, -3.016034,  0.188276,  4.226379, -0.398276
     1206262000,  2.064263,   8.47275, -3.022802,  0.188478,  4.233943, -0.398711,  2.065086,  8.473966, -3.021466,  0.188793,  4.233621, -0.399138
     1206272000,  2.067918,   8.48775, -3.028154,  0.188812,  4.241439, -0.399417,  2.068966,  8.488966, -3.027155,  0.188793,  4.241379,      -0.4
     1206282000,  2.071572,   8.50275, -3.033505,  0.189145,  4.248934, -0.400122,  2.072845,  8.503707, -3.032845,   0.18931,  4.248103,      -0.4
     1206292000,  2.075227,   8.51775, -3.038857,  0.189479,   4.25643, -0.400828,  2.076466,  8.518707, -3.038534,  0.189828,  4.255862, -0.400862
     1206302000,  2.078881,   8.53275, -3.044208,  0.189813,  4.263926, -0.401534,  2.079828,  8.534224, -3.044483,  0.189828,  4.264138, -0.400862
     1206312000,  2.082536,   8.54775,  -3.04956,  0.190146,  4.271422,  -0.40224,   2.08319,  8.549483, -3.049914,  0.189828,  4.271379, -0.401724
     1206322000,   2.08619,   8.56275, -3.054911,   0.19048,  4.278917, -0.402946,   2.08681,  8.563707, -3.055345,  0.190345,  4.278103, -0.402586
     1206332000,  2.089845,   8.57775, -3.060263,  0.190814,  4.286413, -0.403652,  2.090172,  8.577931, -3.060517,  0.190862,  4.285345, -0.403448
     1206342000,  2.093499,   8.59275, -3.065614,  0.191147,  4.293909, -0.404358,  2.093534,  8.592155,  -3.06569,  0.191379,  4.293103, -0.403448
     1206352000,  2.097154,   8.60775, -3.070966,  0.191481,  4.301404, -0.405064,  2.096897,  8.607931, -3.070862,  0.191379,  4.300345, -0.405172
     1206362000,  2.100808,   8.62275, -3.076317,  0.191815,    4.3089, -0.405769,  2.100259,  8.623966, -3.076034,  0.191897,  4.308621, -0.405172
     1206372000,  2.104463,   8.63775, -3.081669,  0.192148,  4.316396, -0.406475,  2.103621,  8.638966, -3.081207,  0.192414,  4.316379, -0.406034
     1206382000,  2.108118,   8.65275,  -3.08702,  0.192482,  4.323891, -0.407181,  2.106983,   8.65319, -3.086638,  0.192414,  4.323103, -0.406897
     1206392000,  2.111772,   8.66775, -3.092372,  0.192816,  4.331387, -0.407887,  2.110603,  8.667672, -3.092586,  0.192931,  4.330345, -0.407759
     1206402000,  2.115427,   8.68275, -3.097724,  0.193149,  4.338883, -0.408593,  2.114483,  8.682931, -3.098534,  0.193448,  4.338103, -0.408621
     1206412000,  2.119081,   8.69775, -3.103075,  0.193483,  4.346379, -0.409299,  2.117845,   8.69819, -3.104483,  0.193448,  4.345862, -0.409483
     1206422000,  2.122736,   8.71275, -3.108427,  0.193817,  4.353874, -0.410005,  2.121983,   8.71319, -3.110431,  0.193966,  4.353621, -0.410345
     1206432000,   2.12639,   8.72775, -3.113778,   0.19415,   4.36137,  -0.41071,  2.126121,  8.727414, -3.116121,  0.193966,  4.361379, -0.411207
     1206442000,  2.130045,   8.74275,  -3.11913,  0.194484,  4.368866, -0.411416,  2.130259,  8.741897,  -3.12181,  0.194483,  4.369138, -0.411207
     1206452000,  2.133699,   8.75775, -3.124481,  0.194818,  4.376361, -0.412122,  2.134655,  8.757414, -3.126983,     0.195,  4.375862, -0.412069
     1206462000,  2.137354,   8.77275, -3.129833,  0.195151,  4.383857, -0.412828,  2.138534,  8.772931, -3.131897,     0.195,  4.383621, -0.412931
     1206472000,  2.141008,   8.78775, -3.135184,  0.195485,  4.391353, -0.413534,  2.142672,  8.787931, -3.136552,  0.195517,  4.391379, -0.413793
     1206482000,  2.144663,   8.80275, -3.140536,  0.195819,  4.398848,  -0.41424,  2.146293,  8.802155, -3.141466,  0.196034,  4.398103, -0.414655
     1206492000,  2.148317,   8.81775, -3.145887,  0.196152,  4.406344, -0.414946,  2.149914,  8.817155, -3.146379,  0.196034,  4.405862, -0.414655
     1206502000,  2.151972,   8.83275, -3.151239,  0.196486,   4.41384, -0.415652,  2.153793,  8.832931, -3.151034,  0.196034,  4.413621, -0.415517
     1206512000,  2.155626,   8.84775,  -3.15659,   0.19682,  4.421335, -0.416357,  2.157414,  8.848707, -3.155948,  0.196552,  4.421379, -0.416379
     1206522000,  2.159281,   8.86275, -3.161942,  0.197153,  4.428831, -0.417063,  2.160517,  8.863707, -3.160862,  0.197069,  4.428621, -0.417241
     1206532000,  2.162936,   8.87775, -3.167293,  0.197487,  4.436327, -0.417769,  2.163621,   8.87819, -3.166034,  0.197069,  4.435345, -0.418103
     1206542000,   2.16659,   8.89275, -3.172645,  0.197821,  4.443823, -0.418475,  2.167241,  8.892672, -3.171466,  0.197586,  4.443621, -0.418966
     1206552000,  2.170245,   8.90775, -3.177996,  0.198155,  4.451318, -0.419181,  2.170603,  8.907672, -3.176897,  0.198103,  4.450862, -0.418966
